index,point_timestamp,point_value
0,2023-05-01,377.0829458444967
1,2023-06-01,481.61484593481737
2,2023-07-01,544.3157743449169
3,2023-08-01,572.590541621346
4,2023-09-01,559.6460999234146
5,2023-10-01,549.5505128140709
6,2023-11-01,518.1901475777261
7,2023-12-01,488.33750257725023
8,2024-01-01,454.4767161876819
9,2024-02-01,466.7319825849739
10,2024-03-01,478.9543735398748
11,2024-04-01,557.8517504501972
12,2024-05-01,611.9587066398191
13,2024-06-01,667.5483081145105
14,2024-07-01,741.6774183055888
15,2024-08-01,761.9461347936925
16,2024-09-01,746.3090633120995
17,2024-10-01,762.227344943878
18,2024-11-01,721.8760726484431
19,2024-12-01,670.3710714512752
20,2025-01-01,695.5327205188078
21,2025-02-01,648.2612347180934
22,2025-03-01,692.3876720909179
23,2025-04-01,762.2468415995645
