index,point_timestamp,point_value
0,2023-05-01,451.701027228094
1,2023-06-01,566.7663053548948
2,2023-07-01,613.1218735252914
3,2023-08-01,650.2905144276101
4,2023-09-01,666.0803335689842
5,2023-10-01,591.8092887040978
6,2023-11-01,608.1245611807302
7,2023-12-01,571.9237193677197
8,2024-01-01,553.2272249888483
9,2024-02-01,527.0065643358125
10,2024-03-01,616.8945085177456
11,2024-04-01,661.8979025200216
12,2024-05-01,728.4136687546012
13,2024-06-01,790.5736782035809
14,2024-07-01,852.7632771185688
15,2024-08-01,876.6628799095365
16,2024-09-01,899.3234857754001
17,2024-10-01,848.8117873773604
18,2024-11-01,852.8737718746485
19,2024-12-01,815.5164339337333
20,2025-01-01,811.1966074156654
21,2025-02-01,823.5565954462573
22,2025-03-01,833.4830417480591
23,2025-04-01,872.73241147035
