index,point_timestamp,point_value
0,2025-03-14 20:00:00,16.67404998480282
1,2025-03-14 21:00:00,20.98331247720174
2,2025-03-14 22:00:00,24.32042218105141
3,2025-03-14 23:00:00,21.78504789780269
4,2025-03-15 00:00:00,28.309554348312403
5,2025-03-15 01:00:00,30.12813362719974
6,2025-03-15 02:00:00,31.703150162391893
7,2025-03-15 03:00:00,29.247305544506773
8,2025-03-15 04:00:00,29.597360779673814
9,2025-03-15 05:00:00,25.67636120673629
10,2025-03-15 06:00:00,25.867368650077363
11,2025-03-15 07:00:00,25.596741996958464
12,2025-03-15 08:00:00,19.38161014146049
13,2025-03-15 09:00:00,18.80852498829597
14,2025-03-15 10:00:00,16.67144201236461
15,2025-03-15 11:00:00,14.836800288984854
16,2025-03-15 12:00:00,12.59844616742012
17,2025-03-15 13:00:00,13.082102316113684
18,2025-03-15 14:00:00,9.820346594826155
19,2025-03-15 15:00:00,12.078509000101905
20,2025-03-15 16:00:00,13.01999491004517
21,2025-03-15 17:00:00,15.19948657088207
22,2025-03-15 18:00:00,15.393934655208804
23,2025-03-15 19:00:00,21.6577340224692
24,2025-03-15 20:00:00,22.41006598269123
25,2025-03-15 21:00:00,24.72802999736521
26,2025-03-15 22:00:00,28.49206786636907
27,2025-03-15 23:00:00,34.68706936505308
28,2025-03-16 00:00:00,32.278527372421046
29,2025-03-16 01:00:00,35.46352331417735
30,2025-03-16 02:00:00,33.06002342505851
31,2025-03-16 03:00:00,33.25817557908356
32,2025-03-16 04:00:00,33.13052701713165
33,2025-03-16 05:00:00,30.976930165612973
34,2025-03-16 06:00:00,27.76715729071331
35,2025-03-16 07:00:00,24.867828655153257
36,2025-03-16 08:00:00,23.202922714811063
37,2025-03-16 09:00:00,19.299850064889657
38,2025-03-16 10:00:00,21.37855791125525
39,2025-03-16 11:00:00,18.340685458213294
40,2025-03-16 12:00:00,18.424106534534967
41,2025-03-16 13:00:00,14.199197732301686
42,2025-03-16 14:00:00,14.29727199390473
43,2025-03-16 15:00:00,16.888676942598934
44,2025-03-16 16:00:00,20.92695551674076
45,2025-03-16 17:00:00,20.273524711155275
46,2025-03-16 18:00:00,16.36445740456922
47,2025-03-16 19:00:00,23.78516323644236
48,2025-03-16 20:00:00,23.67352597486964
49,2025-03-16 21:00:00,27.784961212296626
50,2025-03-16 22:00:00,29.25550613594313
51,2025-03-16 23:00:00,31.085226830610694
52,2025-03-17 00:00:00,32.524409683803576
53,2025-03-17 01:00:00,35.568145840481094
54,2025-03-17 02:00:00,32.534381833615186
55,2025-03-17 03:00:00,30.427196411274476
56,2025-03-17 04:00:00,31.57302579780984
57,2025-03-17 05:00:00,30.803067629674317
58,2025-03-17 06:00:00,29.16808075127148
59,2025-03-17 07:00:00,29.887498382799468
60,2025-03-17 08:00:00,28.788487754810284
61,2025-03-17 09:00:00,19.65386462240605
62,2025-03-17 10:00:00,17.62268454738061
63,2025-03-17 11:00:00,16.477227102881937
64,2025-03-17 12:00:00,15.496788048232524
65,2025-03-17 13:00:00,11.140777772418955
66,2025-03-17 14:00:00,13.76667291980722
67,2025-03-17 15:00:00,16.54232340234861
68,2025-03-17 16:00:00,12.85859674708382
69,2025-03-17 17:00:00,15.634845378863224
70,2025-03-17 18:00:00,18.67458066743123
71,2025-03-17 19:00:00,21.004251075152503
72,2025-03-17 20:00:00,22.748078287968134
73,2025-03-17 21:00:00,24.5857379424095
74,2025-03-17 22:00:00,28.14544056968769
75,2025-03-17 23:00:00,28.30929338274793
76,2025-03-18 00:00:00,27.827438967808703
77,2025-03-18 01:00:00,32.323135263104604
78,2025-03-18 02:00:00,32.41557561504767
79,2025-03-18 03:00:00,28.195051765100395
80,2025-03-18 04:00:00,30.717534518835148
81,2025-03-18 05:00:00,28.640842799108743
82,2025-03-18 06:00:00,26.445344476462687
83,2025-03-18 07:00:00,21.687594235926746
84,2025-03-18 08:00:00,18.280754992244507
85,2025-03-18 09:00:00,15.876756548642614
86,2025-03-18 10:00:00,19.97064677672417
87,2025-03-18 11:00:00,14.897484371190222
88,2025-03-18 12:00:00,12.482190222079236
89,2025-03-18 13:00:00,12.295163593301911
90,2025-03-18 14:00:00,11.931564365675753
91,2025-03-18 15:00:00,7.878955390407146
92,2025-03-18 16:00:00,9.171542984520018
93,2025-03-18 17:00:00,12.791064861334387
94,2025-03-18 18:00:00,18.30336513553411
95,2025-03-18 19:00:00,11.667833496504262
96,2025-03-18 20:00:00,20.51229105398239
97,2025-03-18 21:00:00,21.46968612608452
98,2025-03-18 22:00:00,23.166791735090936
99,2025-03-18 23:00:00,26.082871669469007
100,2025-03-19 00:00:00,24.554506080004924
101,2025-03-19 01:00:00,29.587417740481825
102,2025-03-19 02:00:00,28.07148042960601
103,2025-03-19 03:00:00,27.084019047544825
104,2025-03-19 04:00:00,26.072417782433284
105,2025-03-19 05:00:00,26.541679366936894
106,2025-03-19 06:00:00,23.6353242076404
107,2025-03-19 07:00:00,16.760347435235833
108,2025-03-19 08:00:00,18.91368068055212
109,2025-03-19 09:00:00,14.846231473120165
110,2025-03-19 10:00:00,13.219816272157429
111,2025-03-19 11:00:00,9.408146891421108
112,2025-03-19 12:00:00,8.547556450761737
113,2025-03-19 13:00:00,10.654539829036317
114,2025-03-19 14:00:00,2.9726486212070298
115,2025-03-19 15:00:00,8.589611411044013
116,2025-03-19 16:00:00,9.396879894698218
117,2025-03-19 17:00:00,7.401144794954154
118,2025-03-19 18:00:00,11.40640577515454
119,2025-03-19 19:00:00,15.059189660090276
120,2025-03-19 20:00:00,12.293697850892285
121,2025-03-19 21:00:00,20.27028356530956
122,2025-03-19 22:00:00,19.963301834491315
123,2025-03-19 23:00:00,26.013040807994333
124,2025-03-20 00:00:00,25.46168245571712
125,2025-03-20 01:00:00,24.006293401213927
126,2025-03-20 02:00:00,25.42485972495736
127,2025-03-20 03:00:00,26.347434117946477
128,2025-03-20 04:00:00,27.62416904687901
