index,point_timestamp,point_value
0,2023-04-15,49.30390807404377
1,2023-04-16,42.53235116782891
2,2023-04-17,43.95104126458431
3,2023-04-18,46.22525812745877
4,2023-04-19,39.62021315020179
5,2023-04-20,38.59695519620893
6,2023-04-21,35.999646587821445
7,2023-04-22,39.83480194729143
8,2023-04-23,54.74941902563669
9,2023-04-24,56.75454530964744
10,2023-04-25,51.329861391988906
11,2023-04-26,39.85522021633532
12,2023-04-27,42.4275961923582
13,2023-04-28,36.34698605078186
14,2023-04-29,32.02064037292876
15,2023-04-30,56.06275877035084
16,2023-05-01,60.03945557883527
17,2023-05-02,48.181166347702536
18,2023-05-03,39.19369205800826
19,2023-05-04,37.20269259684261
20,2023-05-05,48.25360905451918
21,2023-05-06,50.42742845657861
22,2023-05-07,56.8494634440527
23,2023-05-08,62.82126277113166
24,2023-05-09,59.7733525181753
25,2023-05-10,49.71547149199206
26,2023-05-11,40.59017136444693
27,2023-05-12,42.01261988935519
28,2023-05-13,54.39454410304686
29,2023-05-14,62.44654844623032
30,2023-05-15,52.90789937185029
31,2023-05-16,54.4046298644771
32,2023-05-17,53.14937921468549
33,2023-05-18,54.30578645831562
34,2023-05-19,44.6773120493984
35,2023-05-20,54.17615817714065
36,2023-05-21,56.21430960355055
37,2023-05-22,68.72675483631252
38,2023-05-23,63.663064563930526
39,2023-05-24,58.413973783836845
40,2023-05-25,46.29397896009466
41,2023-05-26,54.29240418620542
42,2023-05-27,72.53490193502812
43,2023-05-28,59.245152370793534
44,2023-05-29,74.92542453226345
45,2023-05-30,69.9024754942009
46,2023-05-31,52.12923074973891
47,2023-06-01,46.3432994674655
48,2023-06-02,48.21058698075649
49,2023-06-03,52.88665810114527
50,2023-06-04,70.9921067719415
51,2023-06-05,60.61401299281975
52,2023-06-06,58.95774450064778
53,2023-06-07,60.75149481515082
54,2023-06-08,44.35321884520541
55,2023-06-09,55.13442441508167
56,2023-06-10,59.12762031114447
57,2023-06-11,63.28971107026111
58,2023-06-12,70.90048984012016
59,2023-06-13,69.06658112304669
60,2023-06-14,62.57728553550126
61,2023-06-15,59.39240884126489
62,2023-06-16,51.616419638361705
63,2023-06-17,63.8946957848086
64,2023-06-18,63.01555655188805
65,2023-06-19,69.44525941932717
66,2023-06-20,66.37686611378716
67,2023-06-21,66.05542868146672
68,2023-06-22,52.06973601904412
69,2023-06-23,53.37352645284009
70,2023-06-24,64.07441415507628
71,2023-06-25,68.67877491140112
72,2023-06-26,78.3494722594008
73,2023-06-27,70.39533807494144
74,2023-06-28,68.05096990097584
75,2023-06-29,48.43336594098678
76,2023-06-30,62.16110786404307
77,2023-07-01,63.851472257754445
78,2023-07-02,67.6444427578938
79,2023-07-03,82.29216382486736
80,2023-07-04,65.57072733781385
81,2023-07-05,62.94433006819652
82,2023-07-06,50.95612832216062
83,2023-07-07,53.89973225886037
84,2023-07-08,62.54329932154085
85,2023-07-09,80.7199736140654
86,2023-07-10,77.33699039190047
87,2023-07-11,66.90802023815027
88,2023-07-12,63.02427459490652
89,2023-07-13,51.48077694449741
90,2023-07-14,55.45356186175811
91,2023-07-15,69.98220434783849
92,2023-07-16,75.3240452958051
93,2023-07-17,75.69474217597762
94,2023-07-18,72.91490783151255
95,2023-07-19,63.26263846287714
96,2023-07-20,59.1110838839752
97,2023-07-21,67.32190415322218
98,2023-07-22,62.60221524822851
99,2023-07-23,75.38630424202036
100,2023-07-24,81.02203749477528
101,2023-07-25,79.05005993149933
102,2023-07-26,62.230271821666506
103,2023-07-27,49.23667308292829
104,2023-07-28,60.67822247185695
105,2023-07-29,70.51562564702044
106,2023-07-30,69.84929487853094
107,2023-07-31,78.25151681601982
108,2023-08-01,65.5301503243124
109,2023-08-02,63.451004516637816
110,2023-08-03,59.0657566631027
111,2023-08-04,70.07168502296972
112,2023-08-05,69.35939296311734
113,2023-08-06,75.47363836281095
114,2023-08-07,73.42018341289487
115,2023-08-08,63.09165398503512
116,2023-08-09,57.77341521586723
117,2023-08-10,52.79057550827856
118,2023-08-11,55.42698581248629
119,2023-08-12,71.5876332346932
120,2023-08-13,70.30444394155538
121,2023-08-14,72.11683089283794
122,2023-08-15,67.923319110479
123,2023-08-16,63.85758707394331
124,2023-08-17,48.10344568761582
125,2023-08-18,62.2786357401143
126,2023-08-19,74.87592833683898
127,2023-08-20,75.25832947024202
128,2023-08-21,70.22294074367228
129,2023-08-22,75.30685298848708
130,2023-08-23,53.42799128427821
131,2023-08-24,50.38135309331791
132,2023-08-25,59.98326398578316
133,2023-08-26,65.71413537486927
134,2023-08-27,73.98603470860358
135,2023-08-28,82.28610218005028
136,2023-08-29,74.05183076776663
137,2023-08-30,62.823877483178414
138,2023-08-31,62.429997195833614
139,2023-09-01,53.96060458918967
140,2023-09-02,53.42554522283938
141,2023-09-03,61.88895571590755
142,2023-09-04,74.96478283386517
143,2023-09-05,66.21488157982141
144,2023-09-06,67.90687670837502
145,2023-09-07,49.87958540766218
146,2023-09-08,55.43220472487471
147,2023-09-09,56.80435867165535
148,2023-09-10,71.50975691625878
149,2023-09-11,68.90608662990851
150,2023-09-12,74.73129158094649
151,2023-09-13,62.78780626535661
152,2023-09-14,49.14972624632309
153,2023-09-15,52.42977958145181
154,2023-09-16,64.2892415937945
155,2023-09-17,71.41877772262936
156,2023-09-18,73.99610882846781
157,2023-09-19,65.39004230845855
158,2023-09-20,63.48527295982566
159,2023-09-21,42.72168563736341
160,2023-09-22,62.19336388149959
161,2023-09-23,60.30236102698187
162,2023-09-24,69.61649948049907
163,2023-09-25,65.64672452574662
164,2023-09-26,61.59098127154028
165,2023-09-27,58.41266760015725
166,2023-09-28,55.18287094123983
167,2023-09-29,50.76809862529469
168,2023-09-30,57.65453147123112
169,2023-10-01,69.349554216632
170,2023-10-02,65.78010344517128
171,2023-10-03,60.6434135766456
172,2023-10-04,40.343943005259774
173,2023-10-05,50.75923171614595
174,2023-10-06,43.84320422880179
175,2023-10-07,54.149372687848285
176,2023-10-08,61.980055615911645
177,2023-10-09,68.19065470679271
178,2023-10-10,52.36046939072935
179,2023-10-11,50.63521554058293
180,2023-10-12,35.90766385051323
181,2023-10-13,45.83264848316939
182,2023-10-14,52.525186176423176
183,2023-10-15,59.592159341736114
184,2023-10-16,64.52699574824291
185,2023-10-17,61.25108055479061
186,2023-10-18,47.88040295753748
187,2023-10-19,48.923829013603005
188,2023-10-20,43.53737952150661
189,2023-10-21,52.59832547964984
190,2023-10-22,52.79899692362712
191,2023-10-23,64.0819719988067
192,2023-10-24,51.84031649372557
193,2023-10-25,46.90236362706701
194,2023-10-26,37.210114283375376
195,2023-10-27,31.304382915622465
196,2023-10-28,52.885133017313
197,2023-10-29,57.065807104723824
198,2023-10-30,54.738706259824674
199,2023-10-31,59.440064769791
200,2023-11-01,33.6467977346102
201,2023-11-02,39.323923241932896
202,2023-11-03,36.19947851156002
203,2023-11-04,47.13809813199959
204,2023-11-05,56.73654953761738
205,2023-11-06,56.91015806883254
206,2023-11-07,56.17665168763472
207,2023-11-08,43.31931056732303
208,2023-11-09,24.9767657015553
209,2023-11-10,36.2849522192403
210,2023-11-11,38.25773198054448
211,2023-11-12,49.38286371460307
212,2023-11-13,54.02468072405264
213,2023-11-14,48.66251116661364
214,2023-11-15,43.09774581274042
215,2023-11-16,33.94801984348784
216,2023-11-17,29.759521243043825
217,2023-11-18,41.19392418366225
218,2023-11-19,57.20576304176312
219,2023-11-20,51.58695261968367
220,2023-11-21,38.30129222817512
221,2023-11-22,41.2795898883582
222,2023-11-23,32.03942410042949
223,2023-11-24,31.73835640548693
224,2023-11-25,43.97467570788356
225,2023-11-26,48.67439082430825
226,2023-11-27,56.32141702476062
227,2023-11-28,40.422483854774
228,2023-11-29,35.74980604154131
229,2023-11-30,33.58518819796158
230,2023-12-01,37.73848804858692
