index,point_timestamp,point_value
0,2023-04-15,53.38653358114901
1,2023-04-16,68.22313944309676
2,2023-04-17,70.62483744450437
3,2023-04-18,59.0448099922819
4,2023-04-19,47.917739164902414
5,2023-04-20,46.34128550270841
6,2023-04-21,61.30324034084527
7,2023-04-22,61.09870109356204
8,2023-04-23,71.87745641522082
9,2023-04-24,76.06871176489756
10,2023-04-25,61.177248896983
11,2023-04-26,57.85615455214696
12,2023-04-27,51.370240266632585
13,2023-04-28,58.8347722488648
14,2023-04-29,58.103466542979895
15,2023-04-30,72.78652234508924
16,2023-05-01,70.68315767731518
17,2023-05-02,60.25552596654816
18,2023-05-03,61.45021197002006
19,2023-05-04,54.23175792512111
20,2023-05-05,69.51835736558057
21,2023-05-06,75.32207596119245
22,2023-05-07,68.11330841198566
23,2023-05-08,66.40383048412437
24,2023-05-09,80.05540449749031
25,2023-05-10,61.40409954046078
26,2023-05-11,46.755449325716896
27,2023-05-12,54.05702975713661
28,2023-05-13,74.79913015147443
29,2023-05-14,68.91761561909739
30,2023-05-15,65.41114442084282
31,2023-05-16,77.1218758902754
32,2023-05-17,67.18694842882073
33,2023-05-18,56.7340225618513
34,2023-05-19,53.07050781893933
35,2023-05-20,63.68643195453186
36,2023-05-21,77.37167120924958
37,2023-05-22,72.00907207800381
38,2023-05-23,68.80855603364718
39,2023-05-24,71.5604903206773
40,2023-05-25,65.13649919894384
41,2023-05-26,71.95034668473264
42,2023-05-27,71.61800045896524
43,2023-05-28,73.46228349946215
44,2023-05-29,83.00192389929197
45,2023-05-30,76.64110084614288
46,2023-05-31,72.20703027286385
47,2023-06-01,67.79267739129935
48,2023-06-02,69.09856393852365
49,2023-06-03,76.69364757223961
50,2023-06-04,83.78976185441016
51,2023-06-05,87.44746993596384
52,2023-06-06,80.69197612973893
53,2023-06-07,66.299724610972
54,2023-06-08,59.08260939929416
55,2023-06-09,69.12367604013623
56,2023-06-10,83.77586382595229
57,2023-06-11,76.89569507976803
58,2023-06-12,95.76902250428742
59,2023-06-13,87.47659557336887
60,2023-06-14,66.6111785834448
61,2023-06-15,70.13515553480133
62,2023-06-16,67.83752078853806
63,2023-06-17,76.53321724345612
64,2023-06-18,82.17968759193168
65,2023-06-19,96.45353462149112
66,2023-06-20,83.99446467792922
67,2023-06-21,65.86813363231397
68,2023-06-22,70.77466930177955
69,2023-06-23,73.31006683796478
70,2023-06-24,75.6783556874681
71,2023-06-25,78.68189230168743
72,2023-06-26,86.24317354486965
73,2023-06-27,82.05520968905245
74,2023-06-28,81.20765428892331
75,2023-06-29,72.31855608108582
76,2023-06-30,65.70024176551065
77,2023-07-01,78.16975916810765
78,2023-07-02,93.72595520700104
79,2023-07-03,87.97930010267959
80,2023-07-04,94.8575676662242
81,2023-07-05,77.32478707391415
82,2023-07-06,70.90000908096494
83,2023-07-07,73.9167028008325
84,2023-07-08,79.82438318421073
85,2023-07-09,82.13607672697051
86,2023-07-10,90.24796434767931
87,2023-07-11,84.79233723908642
88,2023-07-12,79.84216068036882
89,2023-07-13,72.18341591912875
90,2023-07-14,80.48249415553902
91,2023-07-15,87.46416829418965
92,2023-07-16,82.3088067216792
93,2023-07-17,87.79371735763026
94,2023-07-18,92.3564597903205
95,2023-07-19,75.2391196239469
96,2023-07-20,71.76101826918098
97,2023-07-21,72.72086356344133
98,2023-07-22,77.28617469554115
99,2023-07-23,91.89821676449176
100,2023-07-24,88.69078129822604
101,2023-07-25,92.31269129884464
102,2023-07-26,83.81720597110787
103,2023-07-27,72.37921691293255
104,2023-07-28,68.6257632963852
105,2023-07-29,87.58009257271459
106,2023-07-30,98.45774822952728
107,2023-07-31,100.71259871831204
108,2023-08-01,90.13125862984622
109,2023-08-02,76.44831436838548
110,2023-08-03,75.57139861689987
111,2023-08-04,75.98633494749883
112,2023-08-05,81.89670628139119
113,2023-08-06,94.32552099235288
114,2023-08-07,86.78881923744396
115,2023-08-08,85.6678524782201
116,2023-08-09,74.80271020855284
117,2023-08-10,69.06809484209082
118,2023-08-11,74.94854211093653
119,2023-08-12,82.69933559950199
