index,point_timestamp,point_value
0,2023-04-23,115.45204073603117
1,2023-04-30,129.58609022321284
2,2023-05-07,150.8958760532245
3,2023-05-14,153.24477729443697
4,2023-05-21,151.61508874349423
5,2023-05-28,156.9964755994065
6,2023-06-04,149.17597158074628
7,2023-06-11,164.31851245877596
8,2023-06-18,147.02574180199707
9,2023-06-25,155.743694856692
10,2023-07-02,170.5298558112442
11,2023-07-09,159.9150343537905
12,2023-07-16,184.39550901246923
13,2023-07-23,176.15188658180617
14,2023-07-30,174.81464005674368
15,2023-08-06,188.45028752680943
16,2023-08-13,182.1945495295409
17,2023-08-20,182.56312529212693
18,2023-08-27,177.94231178727733
19,2023-09-03,165.68098103888494
20,2023-09-10,167.2002918827178
21,2023-09-17,165.75800875654994
22,2023-09-24,172.793769980697
23,2023-10-01,174.36980252366618
24,2023-10-08,176.32256028961066
25,2023-10-15,164.43605664663068
26,2023-10-22,159.94856359259435
27,2023-10-29,172.4135207033341
28,2023-11-05,141.5619284602517
29,2023-11-12,140.53194482297917
30,2023-11-19,141.54973267419487
31,2023-11-26,140.06858002721015
32,2023-12-03,137.7096347849501
33,2023-12-10,130.76626124444994
34,2023-12-17,130.67725191165786
35,2023-12-24,132.7920779522957
36,2023-12-31,134.83489086783555
37,2024-01-07,139.3461764375076
38,2024-01-14,121.17509055526604
39,2024-01-21,136.67953743945282
40,2024-01-28,135.29530172142265
41,2024-02-04,151.07234828399783
42,2024-02-11,137.8821100268968
43,2024-02-18,161.6079675069774
44,2024-02-25,154.22478844087513
45,2024-03-03,161.38673895740325
46,2024-03-10,152.96457461842735
47,2024-03-17,163.30246740160925
48,2024-03-24,154.07517748647462
49,2024-03-31,177.9177542266193
50,2024-04-07,184.76136199785265
51,2024-04-14,188.0656446678501
52,2024-04-21,183.2471866288875
53,2024-04-28,197.00222528835815
54,2024-05-05,187.92707930361985
55,2024-05-12,210.5940477245081
56,2024-05-19,196.78563387347936
57,2024-05-26,204.21473778303056
58,2024-06-02,210.9306289763253
59,2024-06-09,199.49819709019135
60,2024-06-16,212.56796695698583
61,2024-06-23,228.8700201797228
62,2024-06-30,221.51132047834363
63,2024-07-07,240.45099320574147
64,2024-07-14,230.1790492104504
65,2024-07-21,243.95320536081644
66,2024-07-28,236.0695828725765
67,2024-08-04,245.43943112383693
68,2024-08-11,253.4512523410721
69,2024-08-18,242.51901950037015
70,2024-08-25,240.2231680991243
71,2024-09-01,221.3311939053434
72,2024-09-08,229.7260221754164
73,2024-09-15,225.844498077202
74,2024-09-22,224.84485310747368
75,2024-09-29,236.86831779178493
76,2024-10-06,208.41081662818289
77,2024-10-13,222.7415922825273
78,2024-10-20,225.2419423881017
79,2024-10-27,203.27340660262269
80,2024-11-03,201.29276347353064
81,2024-11-10,215.64091187292297
82,2024-11-17,192.60516510108093
83,2024-11-24,216.42226166039225
84,2024-12-01,196.0721088120425
85,2024-12-08,195.7397242546085
86,2024-12-15,195.3326946665511
87,2024-12-22,195.7599164749052
88,2024-12-29,208.91890545734657
89,2025-01-05,205.18237375895265
90,2025-01-12,202.15068203733964
91,2025-01-19,219.4765141422995
92,2025-01-26,210.11974676169388
93,2025-02-02,210.552174745936
94,2025-02-09,205.04146963276105
95,2025-02-16,209.37222955129025
96,2025-02-23,215.47160776985584
97,2025-03-02,230.44239362820437
98,2025-03-09,229.7336761775832
99,2025-03-16,235.27948309305285
100,2025-03-23,236.17687285015603
101,2025-03-30,226.15961898343025
102,2025-04-06,244.5779476354544
103,2025-04-13,265.800746306648
