index,point_timestamp,point_value
0,2023-04-23,81.15005068302744
1,2023-04-30,95.01568783062471
2,2023-05-07,88.23176666467396
3,2023-05-14,116.66549523751026
4,2023-05-21,105.77647078585883
5,2023-05-28,85.8983874685671
6,2023-06-04,106.9096931391378
7,2023-06-11,122.6106304104715
8,2023-06-18,140.62372923590803
9,2023-06-25,124.26347861467396
10,2023-07-02,115.89556936652905
11,2023-07-09,134.6402842060256
12,2023-07-16,117.96649449371291
13,2023-07-23,122.58251304435564
14,2023-07-30,129.8231726251676
15,2023-08-06,135.56892983410873
16,2023-08-13,138.73786760837683
17,2023-08-20,136.67587263641667
18,2023-08-27,135.89264750012617
19,2023-09-03,128.0852451287031
20,2023-09-10,135.66025570370016
21,2023-09-17,126.123674370371
22,2023-09-24,120.5905238012757
23,2023-10-01,119.86145212313258
24,2023-10-08,127.42249310246832
25,2023-10-15,119.60370779091444
26,2023-10-22,117.30376583926989
27,2023-10-29,101.12410377997983
28,2023-11-05,100.65102244432802
29,2023-11-12,110.91036147993351
30,2023-11-19,90.60272569463216
31,2023-11-26,83.95656024981241
32,2023-12-03,99.45220722824595
33,2023-12-10,103.07498210230574
34,2023-12-17,93.72943299721048
35,2023-12-24,102.78671092216864
36,2023-12-31,94.05294484518298
37,2024-01-07,90.7693288769944
38,2024-01-14,92.63116925293504
39,2024-01-21,113.55893884663682
40,2024-01-28,107.73152234847342
41,2024-02-04,92.38540880686858
42,2024-02-11,106.66371230509968
43,2024-02-18,103.25494645013224
44,2024-02-25,110.58054136474472
45,2024-03-03,118.40067934938494
46,2024-03-10,101.0775298006664
47,2024-03-17,112.5929460992716
48,2024-03-24,122.71521748821858
49,2024-03-31,141.14587815847176
50,2024-04-07,118.4577097752827
51,2024-04-14,124.84726749291602
52,2024-04-21,132.29132790211025
53,2024-04-28,137.583382009221
54,2024-05-05,131.95512739047604
55,2024-05-12,126.94552028245714
56,2024-05-19,157.88936833297848
57,2024-05-26,151.30145308414
58,2024-06-02,156.04143417100107
59,2024-06-09,172.71324563459896
60,2024-06-16,161.0571360696061
61,2024-06-23,176.12763302532397
62,2024-06-30,175.0212889376532
63,2024-07-07,181.7829745031888
64,2024-07-14,169.3873244368815
65,2024-07-21,174.87525004709414
66,2024-07-28,192.87558020987635
67,2024-08-04,181.4856263411554
68,2024-08-11,186.2213677955617
69,2024-08-18,175.19455015522638
70,2024-08-25,173.08194065623132
71,2024-09-01,177.91622709576592
72,2024-09-08,176.19437320056937
73,2024-09-15,182.16596516789485
74,2024-09-22,168.0459078639697
75,2024-09-29,174.5936715965146
76,2024-10-06,150.7889951909876
77,2024-10-13,161.2366470632448
78,2024-10-20,150.89014889260875
79,2024-10-27,173.26988920525324
80,2024-11-03,159.57925763787088
81,2024-11-10,147.02316893189274
82,2024-11-17,161.52304056770362
83,2024-11-24,122.16063497883034
84,2024-12-01,135.06449192423452
85,2024-12-08,130.14214426760051
86,2024-12-15,133.63721677879911
87,2024-12-22,146.942453396104
88,2024-12-29,134.77582978498734
89,2025-01-05,134.7908029738305
90,2025-01-12,130.9492565973025
91,2025-01-19,147.16862537025906
92,2025-01-26,139.86927693126952
93,2025-02-02,149.44287625457318
94,2025-02-09,138.10420834747123
95,2025-02-16,145.50687114715726
96,2025-02-23,130.82169753289455
97,2025-03-02,134.10907842021615
98,2025-03-09,155.4297432258083
99,2025-03-16,159.42940609390342
100,2025-03-23,151.38429748447817
101,2025-03-30,168.55243069785467
102,2025-04-06,192.3127810715521
103,2025-04-13,166.67918595212714
